title,content,author,category,published_date,page_url
Interior Minister Orders Rapid Probe into Alleged Assassination Attempts Targeting Special Prosecutor,"The Interior Ministry says there is no report of threats on the life of Kissi Agyebeng, who occupies the office of the Special Prosecutor. In a statement issued on December 8, 2025, the ministry said initial contacts with Mr. Kissi Agyebeng have revealed that the assassination attempts on him, as claimed, happened before this year. The minister has therefore ordered a probe into the threats on the life of the special prosecutor. “Since crime does not expire, the Ministry has ordered a full-scale investigation into the claim of assassination attempts”. The probe comes after the Director of Strategy, Research, and Communications at the Office of the Special Prosecutor, Mr. Samuel Appiah Darko, mentioned the assassination attempt on Newsfile, a television station in Accra, on December 6, 2025. He also claimed on the same programme that he had been handcuffed and beaten by 17 police personnel. Read The Statement Below The attention of the Ministry of the Interior has been drawn to information that the Special Prosecutor (OSP), Mr. Kissi Agyebeng, has survived two assassination attempts while discharging his duties to the Republic. The Director of Strategy, Research, and Communications at the Office of the Special Prosecutor, Mr. Samuel Appiah Darko, mentioned the assassination attempt on Newsfile, a television station in Accra, on December 6, 2025. He also claimed on the same programme that he had been handcuffed and beaten by 17 police personnel. Beyond the security implications of these claims, such dangers to personnel of accountability institutions, if true, can undermine the government’s efforts to combat corruption, which have intensified since it took office. The Ministry has therefore taken up the matter with the seriousness it deserves. Here are some preliminary findings on the alleged assassination attempt: The Minister of Interior has further directed as follows: The Ministry will update the public on the outcome of these investigations and the actions to be taken. The Ministry of Interior reiterates its commitment to protecting all lives and properties to ensure that all Ghanaians can conduct all their lawful affairs without any fear for their safety. Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Ayeh Offei-Akoto,Politics,"December 8, 2025",https://www.mynewsgh.com/interior-minister-orders-rapid-probe-into-alleged-assassination-attempts-targeting-special-prosecutor/
Alan declined ministerial offer in 2001  Kufuor,"Former President John Agyekum Kufuor has finally broken his silence on an old rumour concerning his ‘right-hand’ man, Alan Kyerematen. According to him, Alan declined an invitation to join his first government in 2001, dismissing renewed claims that he backed Alan against Nana Addo Dankwa Akufo-Addo in the NPP’s 2008 presidential primaries. Mr Kufuor said speculation about his alleged support has persisted without evidence. He explained that his outreach to Alan after the 2000 victory was based on competence, not an attempt to position him for future internal contests. “Even when we won power in the 2000 general elections, and I contacted him that I wanted to make him a Minister, he declined,” he told Delay in an interview, stressing that he never gave Alan a political advantage. “I never supported him against anybody.” He maintained that he stayed neutral during the 2008 race and allowed the party’s processes to run their course. Mr. Kufuor linked the discussion to his recent reflections on the NPP’s 2024 defeat, attributing the loss partly to policy decisions such as the Domestic Debt Exchange Programme, the PDS incident and the National Cathedral project, which he said fuelled public discontent. Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Caroaryee,Politics,"December 8, 2025",https://www.mynewsgh.com/alan-declined-ministerial-offer-in-2001-kufuor/
Akufo-Addo Meant Mahama Not Bawumia When He Said Someone Better Will Fix the EconomyNDC Communicator,"NDC Communications Team Member, Theophilus Dzimega Jnr., Esq. has said that when Nana Addo Dankwa Akufo-Addo said someone better would come and take over the administration of the country and better the lot of the people, he meant John Dramani Mahama. According to him, the president’s delivery in the last year since his overwhelming endorsement from the Ghanaian people is a clear indication that Nana Addo Dankwa Akufo-Addo knew how capable he could be. To him, if Nana Addo Dankwa Akufo-Addo believed Dr Mahamudu Bawumia would win the 2024 election, he would have mentioned his name, but rather, the former president made an open statement because he knew clearly that Dr Mahamudu Bawumia could not turn the fortunes around for the people of Ghana. Theophilus Dzimega Jnr., Esq was speaking on Accra-based Joy Prime, where he was speaking on the current government’s achievements in their first year in office, when he made this known. “Truth of the matter is, this has been an overwhelming endorsement of the fact that we need change. In the last days of Nana Akufo-Addo he told us that someone better will come and take over and make the economy better. I don’t think he was talking about his Vice President. If he was talking about his Vice President he would have been straight to say my Vice President the economic wizard is going to take over and will make the economy better. No”. Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Ayeh Offei-Akoto,Politics,"December 8, 2025",https://www.mynewsgh.com/akufo-addo-meant-mahama-not-bawumia-when-he-said-someone-better-will-fix-the-economy-ndc-communicator/
NPPs defeat in 2024 was necessaryNana Ama Dokuah,"Former Member of Parliament for Akropong North, Nana Ama Dokuah Asiamah Adjei, says upon sober reflection, the defeat of the New Patriotic Party in the 2024 election was necessary. According to him, it has served as a “pivotal moment, prompting us to pause and truly appreciate the commitments and efforts that fuel our aspirations. These setbacks are reminders that perseverance is not just a duty but a profound journey of learning and growth”. She believes that the New Patriotic Party should hold on to the lessons gathered in the period while they are in opposition. Indicating that “May we remain steadfast and committed, trusting that when God grants us another opportunity, we will be ready—not just to participate, but to thrive. Together, let our renewed sense of purpose guide us toward the future we envision”. Her position expressed in a social media post read “Exactly one year ago, we approached the polls with optimism, hopeful for a brighter future with victory. Yet, we faced an overwhelming defeat, one that weighed heavily on our spirits. In the time since, I have taken a step back to reflect on that experience. It has become clear to me that some defeats are necessary. They serve as pivotal moments, prompting us to pause and truly appreciate the commitments and efforts that fuel our aspirations. These setbacks are reminders that perseverance is not just a duty but a profound journey of learning and growth. As we look forward, let us hold onto the lessons we’ve gathered from our past experiences. May we remain steadfast and committed, trusting that when God grants us another opportunity, we will be ready—not just to participate, but to thrive. Together, let our renewed sense of purpose guide us toward the future we envision. Thank you for being a part of this journey. Let’s continue to support one another and devote ourselves to the causes we hold dear. We fight on !!!” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Ayeh Offei-Akoto,Politics,"December 8, 2025",https://www.mynewsgh.com/npps-defeat-in-2024-was-necessary-nana-ama-dokuah/
You must be corrupt to meet increasing demands of constituents  Former MP,"Former Member of Parliament for Zebilla, Cletus Avoka, has raised fresh concerns about the growing financial pressures on political leaders, arguing that money demands from constituents are a major driver of corruption within Ghana’s political system. Avoka said continuous requests for money from the public have created a system where politicians feel forced to engage in corrupt practices simply to survive politically. “Every day, Momo. Every day, MoMo. Somebody is sick in the hospital, you have to send money. Somebody is going to do a wedding, you have to send money,” he said in an interview with GHOne TV monitored by MyNewsGh. He added that even during cultural events, the demands never stop. “They are going to do adore, they are asking for you. They are asking for school fees and whatnot.” Avoka argued that these pressures contribute significantly to why some politicians lose internal primaries, not because of incompetence, but because they cannot meet the financial expectations of supporters. “Many of us lose primaries and elections, not because we are not doing good work, but because you are not giving money out.” He described the reality facing MPs who spend long hours in Parliament but are still expected to send money back home. “How do you give the money out if you come and stay there for eight hours? You are debating for five hours or eight hours and close in the evening and go to sleep the following day, you have no money to send. You have to go out and look for the money.” The reporter then interjected, “Like Mr. Babgin said, and that’s where the corruption starts.” The former MP answered in the affirmative, “Yeah, that’s where the corruption starts. If I’m not corrupt, how can I maintain my seat? You have to be corrupt in one way or the other.” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Gabs,Politics,"December 8, 2025",https://www.mynewsgh.com/you-must-be-corrupt-to-meet-increasing-demands-of-constituents-former-mp/
Young people are losing faith  Minority Leader warns both NPP and NDC,"Minority Leader Alexander Afenyo-Markin says both major political parties must accept responsibility for growing youth disillusionment, warning that young people who powered election campaigns feel abandoned. “The big men have received their appointments. The NDC upper-middle class is being sorted out nicely,” he said. “But the young people who did the fighting have been left with the same unemployment and hopelessness.” He cautioned that treating youth as expendable campaign tools poses a serious threat to national stability. “Do we not see the danger in this? When a society tells its young people that their only value is as political foot soldiers, the consequences are dire.” Afenyo-Markin also turned scrutiny inward: “We in the NPP must engage in honest self-reflection. Our own arrogance and detachment contributed to the people’s verdict against us.” He warned that social frustration could escalate without a bipartisan shift in governance priorities. “When the people’s anger is unleashed, it will make no distinction between NPP and NDC. The youth do not care about party colours, they care about jobs and opportunity.” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Caroaryee,Politics,"December 8, 2025",https://www.mynewsgh.com/young-people-are-losing-faith-minority-leader-warns-both-npp-and-ndc/
Democracy contains the mechanism for its own correction  Afenyo-Markin,"Alexander Afenyo-Markin has cautioned that weakening democratic institutions risks fuelling public frustration at a time when many nations are experiencing political upheaval. Referring to the global climate, he said, “From Paris to Antananarivo, young people are taking to the streets. They are impatient and weary of leaders who promise transformation but deliver partisan warfare.” He warned that Ghana is not immune to such pressures, arguing that democracy loses its appeal when elected leaders appear to abuse constitutional mandates. “Democracy remains the best form of government because it contains within itself the mechanism for its own correction,” he said. “But that mechanism only works if institutions remain independent and credible.” Afenyo-Markin condemned undemocratic takeovers across West Africa, but urged political leaders to confront the reasons citizens sometimes welcome such ruptures. “When the powerful treat the Constitution as an inconvenience, democracy loses its lustre,” he cautioned. He insisted that maintaining credible electoral and accountability institutions is crucial: “The ballot box can correct this government’s failings only if the institutions that protect free and fair elections are left intact.” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Caroaryee,Politics,"December 8, 2025",https://www.mynewsgh.com/democracy-contains-the-mechanism-for-its-own-correction-afenyo-markin/
The world is not waiting for Ghana  Afenyo-Markin,"Minority Leader Alexander Afenyo-Markin says Ghana risks being left behind in the global technological transformation as other countries invest heavily in artificial intelligence, infrastructure and human-resource development. “This is the age of artificial intelligence and unprecedented innovation,” he said in a post on social media. “While your government busies itself with politics of ‘I will show you where power lies,’ other nations are making transformative investments that will determine global leadership for the next century.” He cited the United States, China, the UAE and Saudi Arabia as countries intentionally positioning themselves for dominance in the Fourth Industrial Revolution. “Farmers now use AI-powered tools, security agencies use predictive systems, and industries are being reshaped by automation,” he added. Afenyo-Markin questioned Ghana’s readiness: “Where is Ghana in this race? What investments are being made to ensure our young people can compete in the new world?” He argued that the government’s focus on political removals undermines long-term economic goals. “You cannot build a technology-driven economy when your priority is settling scores rather than building new industries,” he stressed. Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Caroaryee,Politics,"December 8, 2025",https://www.mynewsgh.com/the-world-is-not-waiting-for-ghana-afenyo-markin/
Put your foot down  Afenyo-Markin urges President Mahama,"Alexander Afenyo-Markin has issued a direct appeal to President John Dramani Mahama, cautioning that the administration’s current trajectory could erode the historic mandate that brought him back to power. Addressing the President directly, he noted, “What you achieved in December 2024 is extraordinarily rare. “A leader who lost power, spent eight years out of office, and returned through the ballot box—that feat alone should be profoundly humbling.” He argued that such a second chance should be used to drive meaningful transformation rather than actions that “history will remember as removals and arrests.” Citing past presidents, he said legacies endure when leaders focus on major national reforms, adding, “When we speak of President Kufour, we think of NHIS; for Akufo-Addo, we think of Free SHS.” Afenyo-Markin urged the President to take control of his administration; “You must not allow yourself to be led astray by those whose only agenda is retribution. The hawks are stealing your legacy.” He called for moderates within the governing party to be empowered, saying Ghana needs development-oriented leadership, not “an administration consumed by settling political scores.” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Caroaryee,Politics,"December 8, 2025",https://www.mynewsgh.com/put-your-foot-down-afenyo-markin-urges-president-mahama/
Minority Leader says government is living dangerously one year after polls,"Minority Leader Alexander Afenyo-Markin has raised fresh concerns about what he describes as a growing pattern of politically motivated removals under the current administration. He argued that one year after Ghanaians voted for change, the country is instead witnessing “retribution rather than transformation.” “The purge began with thousands of citizens removed from state institutions without due process. “Then came the unprecedented removal of the Chief Justice, and now the top hierarchy of the Electoral Commission and the Office of the Special Prosecutor face the same fate,” he said in a social media post sighted by MyNewsGh. According to him, “a pattern emerges, clear as daylight,” claiming that party figures are driving an agenda that prioritises settling scores over national development. Afenyo-Markin insisted that the government’s approach “reveals its true priorities, and those priorities have nothing to do with the welfare of ordinary Ghanaians.” He questioned the status of key campaign promises, adding, “Where is the 24-Hour Economy? Where are the jobs for young people? Where is the industrial transformation?” The Minority Leader maintained that Ghanaians voted for responsible governance, not “vendetta politics dressed as renewal.” Source: MyNewsGh.com Thanks for reading from MyNewsGH as a news publishing website from Ghana. You are free to share this story via the various social media platforms and follow us on; Facebook, TikTok, Twitter, Instagram etc.",Gabs,Politics,"December 8, 2025",https://www.mynewsgh.com/minority-leader-says-government-is-living-dangerously-one-year-after-polls/
